subject,modality,trial,signal,response,accuracy,confidence,rt,rt_conf,contrast,repeat_exclude
326,memory,136,1,1,1,7,1.27467400000023,0.902267500000107,60,0
326,memory,137,1,1,1,6,1.81991029999972,0.807806599999822,60,0
326,memory,138,1,1,1,6,1.91516287794093,1.0547789000002,60,0
326,memory,139,1,1,1,4,1.77169952156783,1.1890913000002,60,0
326,memory,140,0,0,1,5,1.45335214901979,1.62531850000005,60,0
326,memory,141,1,1,1,7,1.20085926176444,0.522751699999844,60,0
326,memory,142,0,0,1,7,0.707839000000149,0.915986800000155,60,0
326,memory,143,0,0,1,5,0.884261572548439,0.807958500000041,60,0
326,memory,144,0,0,1,2,2.79214860000002,0.708067699999901,60,0
326,memory,145,1,0,0,1,1.65088433088249,0.905721199999789,60,0
326,memory,146,0,0,1,1,1.43631860000005,1.91974179999988,60,0
326,memory,147,1,1,1,5,1.05561248921185,1.65327040000011,60,0
326,memory,148,0,1,0,1,2.93109764705832,0.904317800000172,60,0
326,memory,149,0,0,1,6,0.985739587250919,1.1406879000001,60,0
326,memory,150,0,1,0,1,1.2037879999998,0.872899699999834,60,0
326,memory,151,0,1,0,2,0.00111209999977291,2.00547039999992,90,0
326,memory,152,1,0,0,6,1.38203739999972,0.905500599999868,90,0
326,memory,153,0,0,1,5,1.21929536911421,1.5564303000001,90,0
326,memory,154,0,1,0,3,2.96475559999999,0.805333299999802,90,0
326,memory,155,1,1,1,7,1.18937204362737,0.590135800000098,90,0
326,memory,156,0,0,1,7,1.10184949999984,0.704005699999925,90,0
326,memory,157,1,0,0,2,2.33376639803873,1.17127430000028,90,0
326,memory,158,0,1,0,2,4.04932512401683,1.19257819999984,90,0
326,memory,159,1,1,1,6,1.01607469999999,0.80537269999968,90,0
326,memory,160,0,0,1,6,0.926156005391931,0.620200899999872,90,0
326,memory,161,0,0,1,6,1.24077779068602,0.902065100000073,90,0
326,memory,162,1,1,1,7,1.32382159999997,0.641366000000289,90,0
326,memory,163,0,0,1,6,1.02937310000016,1.65584620000027,90,0
326,memory,164,1,1,1,7,1.16903480000019,0.721289900000102,90,0
326,memory,165,1,0,0,2,3.51747769264693,1.07304729999987,90,0
326,memory,166,0,0,1,6,0.652994961764762,0.788168099999893,90,0
326,memory,167,1,1,1,7,1.10781594166247,1.55070769999975,90,0
326,memory,168,1,1,1,7,1.3212552,1.6237387000001,90,0
326,memory,169,0,0,1,7,0.906565552450047,1.61747799999966,90,0
326,memory,170,1,1,1,7,1.11848048529009,2.44166330000007,90,0
326,memory,171,0,0,1,3,1.91264950000004,0.97079629999962,90,0
326,memory,172,1,1,1,3,1.06871580489724,0.708141300000079,90,0
326,memory,173,0,0,1,3,1.04447290000007,1.07116050000013,90,0
326,memory,174,0,0,1,4,1.18528574852462,0.990845400000126,90,0
326,memory,175,1,0,0,1,1.16047449999996,1.27142690000028,90,0
326,memory,176,0,0,1,5,1.67973000000029,1.19028620000017,90,0
326,memory,177,0,0,1,5,1.38042519803912,0.872203599999921,90,0
326,memory,178,0,0,1,5,2.22598646176448,1.18573389999983,90,0
326,memory,179,1,1,1,5,1.26643362107689,0.875652299999729,90,0
326,memory,180,0,0,1,6,0.875947243627706,0.618458399999781,90,0
326,memory,181,0,0,1,7,0.928697627447491,1.17131009999957,90,0
326,memory,182,1,1,1,4,2.47601484901907,1.05096519999961,90,0
326,memory,183,0,0,1,5,1.0001037715665,2.10351579999997,90,0
326,memory,184,1,1,1,6,1.32366499999989,1.07065779999994,90,0
326,memory,185,0,0,1,7,1.53305159999991,0.720930200000112,90,0
326,memory,186,1,0,0,2,1.60260633921416,0.993457100000342,90,0
326,memory,187,1,0,0,2,0.953594708822948,2.26929539999992,90,0
326,memory,188,1,1,1,2,1.03374578823377,1.64345409999987,90,0
326,memory,189,1,0,0,2,1.34242987794096,0.708608399999775,90,0
326,memory,190,1,0,0,3,1.05317823235237,1.5376968999999,90,0
326,memory,191,0,0,1,6,1.11753930000032,0.637917900000048,90,0
326,memory,192,0,0,1,6,0.870988590190791,0.802682000000004,90,0
326,memory,193,0,0,1,3,1.37305111862497,0.722399400000086,90,0
326,memory,194,0,0,1,5,0.842115755880968,0.892997099999775,90,0
326,memory,195,1,1,1,5,1.28334670000004,0.908550099999957,90,0
326,memory,196,1,1,1,7,1.16381449999972,0.972173000000112,90,0
326,memory,197,0,0,1,1,1.64622320000035,0.622740199999953,90,0
326,memory,198,1,1,1,3,1.20250289999967,1.07554549999986,90,0
326,memory,199,0,0,1,6,0.999420399999963,1.45934680000028,90,0
326,memory,200,1,1,1,4,1.10035850000031,0.888088600000174,90,0
327,memory,1,0,0,1,7,0.983807000000525,1.14971359999981,30,0
327,memory,2,1,1,1,5,1.45989050000026,1.73573989999932,30,0
327,memory,3,1,1,1,2,2.16381019999972,1.1771518000005,30,0
327,memory,4,0,1,0,1,2.08825220000017,1.35332519999974,30,0
327,memory,5,0,1,0,1,1.23794080000062,2.7301107000003,30,0
327,memory,6,0,1,0,2,1.48775599999954,0.706965600000331,30,0
327,memory,7,0,0,1,7,1.06404240000029,0.720626600000287,30,0
327,memory,8,0,0,1,2,1.99847150000005,0.90451959999973,30,0
327,memory,9,0,0,1,3,1.30013820000022,0.910417500000221,30,0
327,memory,10,0,0,1,7,0.884627100000216,0.608349099999941,30,0
327,memory,11,1,0,0,1,1.64794650000022,1.35421709999991,30,0
327,memory,12,0,0,1,7,0.902482200000122,1.35803020000003,30,0
327,memory,13,0,1,0,7,2.57401100000061,1.17373829999997,30,0
327,memory,14,1,0,0,2,1.27617029999965,1.00924029999987,30,0
327,memory,15,1,1,1,7,1.66848839999966,0.62681160000011,30,0
327,memory,16,1,1,1,1,1.9851977999997,0.837639800000034,30,0
327,memory,17,0,0,1,3,2.17495629999939,1.10744979999981,30,0
327,memory,18,1,1,1,4,1.50846339999953,1.73860200000036,30,0
327,memory,19,1,1,1,7,1.09886069999993,0.721219200000633,30,0
327,memory,20,1,1,1,3,2.07281140000032,1.27280799999971,30,0
327,memory,21,1,1,1,7,2.58102400000007,0.607791400000679,30,0
327,memory,22,0,0,1,7,1.78237239999999,0.620701699999699,30,0
327,memory,23,1,1,1,5,1.14845940000032,0.887708100000054,30,0
327,memory,24,0,0,1,4,2.21969480000007,1.37365540000064,30,0
327,memory,25,1,1,1,7,1.22128350000003,0.536200999999892,30,0
327,memory,26,0,1,0,6,1.67536819999987,0.904512500000237,30,0
327,memory,27,1,1,1,5,1.32634509999934,1.8416514999999,30,0
327,memory,28,1,1,1,7,1.1355966000001,0.623389100000168,30,0
327,memory,29,1,0,0,5,3.23324450000018,1.07769280000048,30,0
327,memory,30,0,0,1,5,1.47739910000018,1.60716349999984,30,0
327,memory,31,0,0,1,7,1.20162929999969,0.891052500000114,30,0
327,memory,32,0,0,1,6,2.00623950000045,0.933074199999282,30,0
327,memory,33,1,0,0,3,2.10492160000013,2.10506910000004,30,0
327,memory,34,1,1,1,4,1.92876500000057,1.46066289999999,30,0
327,memory,35,0,0,1,5,1.48858740000014,1.56941439999991,30,0
327,memory,36,0,0,1,6,1.96669429999929,1.07059360000039,30,0
327,memory,37,1,1,1,7,1.68327330000011,0.820881900000131,30,0
327,memory,38,0,0,1,7,1.14546830000018,0.609980299999734,30,0
327,memory,39,1,1,1,4,1.1545544999999,1.44036080000024,30,0
327,memory,40,1,0,0,3,1.60251100000005,0.92005269999936,30,0
327,memory,41,1,0,0,2,1.88225559999955,1.28687230000014,30,0
327,memory,42,0,0,1,5,1.40042199999971,0.921457299999929,30,0
327,memory,43,0,0,1,4,2.88229349999983,0.821481400000266,30,0
327,memory,44,1,0,0,3,0.989849499999764,1.66686759999993,30,0
327,memory,45,1,1,1,7,1.10627850000037,1.07243340000059,30,0
327,memory,46,1,1,1,5,1.28544229999989,1.92596210000011,30,0
327,memory,47,1,0,0,6,1.31690580000031,0.908484399999907,30,0
327,memory,48,0,0,1,7,1.02773989999969,0.904249600000185,30,0
327,memory,49,0,0,1,6,3.23813789999986,2.35359659999995,30,0
327,memory,50,1,0,0,7,1.42985430000044,0.63766940000005,30,0
327,memory,51,1,1,1,3,1.38776929999949,1.91355660000045,60,0
327,memory,52,1,1,1,3,1.22900449999997,1.7125001000004,60,0
327,memory,53,0,0,1,3,1.80593150000004,1.17120499999965,60,0
327,memory,54,1,1,1,3,2.60726160000013,1.63780229999975,60,0
327,memory,55,0,0,1,3,2.07606769999984,1.55492129999948,60,0
327,memory,56,1,1,1,3,1.50085310000031,1.70861270000023,60,0
327,memory,57,0,0,1,7,1.48448329999974,1.64000479999959,60,0
327,memory,58,1,1,1,7,0.958912699999928,0.62525259999984,60,0
327,memory,59,1,1,1,7,1.21597159999965,0.821966200000134,60,0
327,memory,60,0,0,1,7,2.11047219999909,1.03921869999976,60,0
327,memory,61,1,1,1,7,1.19057049999992,0.6184944000006,60,0
327,memory,62,1,1,1,5,1.56088910000017,1.24167250000028,60,0
327,memory,63,1,1,1,4,1.17717899999934,1.26942460000009,60,0
327,memory,64,0,0,1,4,1.77482419999978,1.94067180000002,60,0
327,memory,65,1,1,1,4,1.03367720000006,0.989270000000033,60,0
327,memory,66,0,0,1,4,1.44909480000024,1.36030560000017,60,0
327,memory,67,0,0,1,5,1.0149379000004,1.84044039999935,60,0
327,memory,68,0,0,1,6,1.19021960000009,1.16599289999976,60,0
327,memory,69,1,1,1,7,1.31873579999956,1.73640360000081,60,0
327,memory,70,1,1,1,7,1.58282739999959,0.939808600000106,60,0
327,memory,71,1,1,1,5,1.03848060000018,1.01983469999959,60,0
327,memory,72,0,0,1,7,1.13596110000071,0.523027600000205,60,0
327,memory,73,1,0,0,6,1.65231539999968,1.48607019999963,60,0
327,memory,74,0,0,1,5,1.76829670000006,1.20532130000083,60,0
327,memory,75,1,0,0,7,1.03336790000048,0.792289199999686,60,0
327,memory,76,0,0,1,7,1.05599100000018,0.61652260000028,60,0
327,memory,77,0,0,1,6,1.57926769999995,1.37123679999968,60,0
327,memory,78,0,0,1,6,1.23125299999992,1.19281010000032,60,0
327,memory,79,0,0,1,7,1.07810419999987,1.38793999999962,60,0
327,memory,80,0,0,1,6,1.28818170000068,0.889038399999663,60,0
327,memory,81,1,0,0,6,1.21160369999961,1.53978270000061,60,0
327,memory,82,0,0,1,7,1.30261150000024,0.891305699999975,60,0
327,memory,83,0,0,1,6,1.3584307000001,2.15613349999967,60,0
327,memory,84,1,0,0,7,1.75394069999948,1.08722519999992,60,0
327,memory,85,0,0,1,6,1.46452439999939,1.92314379999971,60,0
327,memory,86,1,0,0,7,3.13645819999965,0.72095150000041,60,0
327,memory,87,1,1,1,6,2.3101273000002,1.58507009999994,60,0
327,memory,88,0,0,1,6,1.50659619999988,3.54985940000006,60,0
327,memory,89,0,1,0,5,3.05662510000002,1.78755760000058,60,0
327,memory,90,0,1,0,5,2.19871539999986,0.704387400000087,60,0
327,memory,91,0,0,1,7,0.935859999999593,0.753795999999966,60,0
327,memory,92,0,1,0,6,0.952017900000101,2.03843659999984,60,0
327,memory,93,1,1,1,6,1.7763087000003,0.85276199999953,60,0
327,memory,94,0,0,1,5,1.73450600000069,1.2545326999998,60,0
327,memory,95,0,0,1,6,1.02343160000055,0.999909699999989,60,0
327,memory,96,0,0,1,6,1.79469160000008,1.55445599999985,60,0
327,memory,97,0,0,1,7,0.848860000000059,0.62146119999943,60,0
327,memory,98,1,1,1,5,1.19736019999982,1.10545460000048,60,0
327,memory,99,1,1,1,5,1.13718439999957,0.975348800000575,60,0
327,memory,100,1,0,0,4,1.12435540000024,1.20004069999959,60,0
327,memory,101,0,1,0,6,1.29476310000064,0.853055700000368,60,0
327,memory,102,0,0,1,6,1.11007770000015,2.3005635999998,60,0
327,memory,103,0,1,0,5,1.00572190000003,1.06821070000024,60,0
327,memory,104,0,0,1,5,1.38745870000002,0.918965099999696,60,0
327,memory,105,1,1,1,7,1.22892869999941,0.987198800000442,60,0
327,memory,106,1,1,1,6,0.926344499999686,0.721152199999779,60,0
327,memory,107,0,1,0,5,1.14866929999971,1.10581629999979,60,0
327,memory,108,0,0,1,5,1.11494419999963,1.62535170000046,60,0
327,memory,109,0,0,1,5,1.10902470000019,2.18946190000042,60,0
327,memory,110,0,0,1,4,1.42468999999983,1.30752410000059,60,0
327,memory,111,1,0,0,2,1.14823739999974,1.53758709999966,60,0
327,memory,112,1,1,1,7,1.50531640000008,1.43657249999978,60,0
327,memory,113,1,1,1,7,1.05901079999967,0.452552499999911,60,0
327,memory,114,0,1,0,5,1.07974790000026,0.90488760000062,60,0
327,memory,115,1,1,1,4,1.20743540000058,0.89099299999998,60,0
327,memory,116,1,1,1,5,1.16277829999945,1.54315120000047,60,0
327,memory,117,1,1,1,6,0.967538300000342,0.803441000000021,60,0
327,memory,118,0,0,1,6,1.42221739999968,1.14140409999982,60,0
327,memory,119,0,0,1,7,0.995455299999776,1.0057955000002,60,0
327,memory,120,1,0,0,6,1.1555042,1.3350948999996,60,0
327,memory,121,1,0,0,5,1.06353690000014,1.09265340000002,60,0
327,memory,122,1,1,1,5,1.7124630999997,1.73857339999995,60,0
327,memory,123,1,1,1,7,1.1107277000001,0.61643069999991,60,0
327,memory,124,1,1,1,5,0.927913999999873,0.789498399999502,60,0
327,memory,125,1,1,1,7,0.940389200000027,0.52168410000013,60,0
327,memory,126,1,1,1,6,1.47418540000035,1.81668040000022,60,0
327,memory,127,0,0,1,7,1.23892410000008,1.08487889999924,60,0
327,memory,128,0,0,1,5,1.36194760000035,1.61688680000043,60,0
327,memory,129,0,0,1,6,0.9697529999994,0.719733099999758,60,0
327,memory,130,1,1,1,7,0.975860800000191,0.704834500000288,60,0
327,memory,131,0,0,1,5,1.44558389999929,1.00442000000021,60,0
327,memory,132,0,1,0,6,1.27968959999998,1.35826140000063,60,0
327,memory,133,1,0,0,6,1.29575320000004,1.55462710000029,60,0
327,memory,134,1,0,0,5,1.22818869999992,2.4712999000003,60,0
327,memory,135,1,1,1,7,1.12877850000041,0.537623999999596,60,0
327,memory,136,0,0,1,6,1.16149150000001,1.61752269999943,60,0
327,memory,137,1,0,0,6,1.1110122,0.7091147000001,60,0
327,memory,138,1,0,0,5,1.12132010000005,2.66959399999996,60,0
327,memory,139,1,0,0,6,1.32909339999969,1.84076020000066,60,0
327,memory,140,1,1,1,6,2.07211929999994,2.01940430000013,60,0
327,memory,141,1,1,1,6,0.950120600000446,1.83718490000047,60,0
327,memory,142,0,1,0,6,1.84893289999945,0.920879899999818,60,0
327,memory,143,1,1,1,3,1.19470960000035,2.20559779999985,60,0
327,memory,144,0,0,1,7,1.37011259999963,1.10305860000062,60,0
327,memory,145,0,0,1,6,1.21372869999959,1.25550360000034,60,0
327,memory,146,0,1,0,5,1.5159577000004,1.82376019999992,60,0
327,memory,147,1,0,0,6,1.31108360000053,1.09040300000015,60,0
327,memory,148,0,0,1,7,0.78356470000017,0.524843399999554,60,0
327,memory,149,0,1,0,6,1.00994069999979,0.818375200000446,60,0
327,memory,150,0,0,1,5,1.26685579999958,0.989809200000309,60,0
327,memory,151,1,1,1,5,1.35550839999996,0.71821699999964,90,0
327,memory,152,1,1,1,6,1.08823009999924,1.46775679999973,90,0
327,memory,153,0,1,0,4,1.13000790000024,1.10436490000029,90,0
327,memory,154,0,0,1,3,0.974966100000529,1.10273099999995,90,0
327,memory,155,0,1,0,5,1.13396380000086,0.971215500000653,90,0
327,memory,156,0,0,1,7,0.815342700000656,0.621568399999887,90,0
327,memory,157,1,1,1,7,0.894395999999688,0.987576499999705,90,0
327,memory,158,1,1,1,7,0.908333700000185,0.535762500000601,90,0
327,memory,159,1,1,1,5,1.16393789999984,1.0887573,90,0
327,memory,160,0,0,1,7,0.841824699999961,0.624347599999965,90,0
327,memory,161,0,1,0,3,0.910147999999936,1.1886857999998,90,0
327,memory,162,1,0,0,6,1.17132870000023,0.954769200000555,90,0
327,memory,163,0,0,1,7,1.21426099999917,1.37188070000047,90,0
327,memory,164,1,1,1,7,0.87866319999921,0.976050000000214,90,0
327,memory,165,1,1,1,5,0.851913999999852,1.18826830000035,90,0
327,memory,166,0,1,0,5,0.890010899999652,1.81970890000048,90,0
327,memory,167,0,1,0,6,0.885630999999194,1.35882089999996,90,0
327,memory,168,0,0,1,6,1.04246650000005,1.25469609999982,90,0
327,memory,169,1,0,0,6,2.02362830000038,0.816965100000743,90,0
327,memory,170,0,1,0,7,1.06239670000014,0.621263899999576,90,0
327,memory,171,0,1,0,5,1.04207289999977,1.57009090000065,90,0
327,memory,172,0,0,1,6,1.14517270000033,0.575638999999683,90,0
327,memory,173,0,0,1,6,1.1736922,0.736310000000231,90,0
327,memory,174,0,1,0,6,1.06554730000062,1.17534000000069,90,0
327,memory,175,0,0,1,7,1.11207190000005,0.657757500000116,90,0
327,memory,176,0,0,1,6,1.3203297,0.567968600000313,90,0
327,memory,177,0,0,1,5,1.2919608000002,1.25083679999989,90,0
327,memory,178,0,0,1,7,1.93560030000026,0.604361800000333,90,0
327,memory,179,0,0,1,6,1.01689590000024,0.720610299999862,90,0
327,memory,180,1,1,1,7,1.73993750000045,0.524457299999995,90,0
327,memory,181,0,1,0,7,0.875321599999552,0.621759800000291,90,0
327,memory,182,1,0,0,6,1.34371660000033,1.43991499999993,90,0
327,memory,183,1,1,1,6,2.71123720000014,1.00428199999988,90,0
327,memory,184,0,0,1,7,1.65170880000005,1.00777509999989,90,0
327,memory,185,1,1,1,6,1.34514450000006,1.00401160000001,90,0
327,memory,186,0,1,0,3,1.68247580000025,1.23750050000035,90,0
327,memory,187,0,0,1,5,1.04133060000004,1.27130699999998,90,0
327,memory,188,1,1,1,3,1.24712910000017,0.987982900000134,90,0
327,memory,189,0,1,0,5,1.27785049999966,1.80758699999933,90,0
327,memory,190,0,0,1,4,1.88118740000027,0.810247999999774,90,0
327,memory,191,0,0,1,5,1.08119210000041,0.908187900000485,90,0
327,memory,192,0,0,1,4,1.17705889999979,1.06794899999932,90,0
327,memory,193,0,0,1,5,0.982366199999888,1.28830980000021,90,0
327,memory,194,0,0,1,6,1.09296520000044,1.40536849999989,90,0
327,memory,195,0,0,1,6,1.73755359999996,1.52043779999985,90,0
327,memory,196,0,0,1,7,0.88673689999996,0.886584400000174,90,0
327,memory,197,0,0,1,6,0.966796500000783,1.10397210000065,90,0
327,memory,198,0,0,1,5,2.18863810000039,0.815943599999628,90,0
327,memory,199,0,1,0,6,1.16555100000005,1.20383949999996,90,0
327,memory,200,0,0,1,6,1.24404279999999,0.905157899999722,90,0
328,memory,1,0,0,1,7,2.00239068060273,1.73614199999975,30,0
328,memory,2,1,1,1,7,1.27678190000006,1.73508029999994,30,0
328,memory,3,0,0,1,1,3.98815520000062,1.96955000000071,30,0
328,memory,4,1,1,1,7,1.13410236226173,2.49064200000066,30,0
328,memory,5,1,1,1,7,1.14905991960222,0.883207400000174,30,0
328,memory,6,1,1,1,7,1.2026240615287,2.05656470000031,30,0
328,memory,7,1,1,1,4,2.20791874192855,1.61916960000053,30,0
328,memory,8,1,1,1,3,1.8000931878405,1.45393829999921,30,0
328,memory,9,1,1,1,7,1.01292541760813,2.16005349999978,30,0
328,memory,10,0,1,0,2,2.55932240000038,1.25687729999936,30,0
328,memory,11,0,0,1,7,0.894623000000138,1.2681905999998,30,0
328,memory,12,1,1,1,7,0.98445030000039,0.691769799999747,30,0
328,memory,13,1,1,1,7,1.02927119601463,1.07320729999992,30,0
328,memory,14,1,1,1,7,0.944597600000634,1.53636019999976,30,0
328,memory,15,0,0,1,7,0.989619641927675,0.818437799999629,30,0
328,memory,16,1,1,1,7,1.22141470000042,1.87318129999949,30,0
328,memory,17,0,1,0,3,3.26512356624698,1.70592269999997,30,0
328,memory,18,0,0,1,7,1.25850579999951,1.55464740000025,30,0
328,memory,19,0,0,1,4,1.77691993814642,1.4673272,30,0
328,memory,20,0,0,1,7,1.1366948980085,1.54234749999978,30,0
328,memory,21,1,1,1,7,1.23740830000042,1.07171960000051,30,0
328,memory,22,0,0,1,7,1.14523590638601,0.989807199999632,30,0
328,memory,23,1,1,1,7,0.787765099999888,0.752768199999991,30,0
328,memory,24,1,1,1,7,1.05434173721005,1.45462249999946,30,0
328,memory,25,1,1,1,7,1.09815721760879,1.47091360000013,30,0
328,memory,26,0,0,1,7,1.15653674558871,0.7995518000007,30,0
328,memory,27,1,0,0,7,1.09339610093684,1.43731209999987,30,0
328,memory,28,1,0,0,2,3.18476069999997,1.64019550000012,30,0
328,memory,29,1,1,1,5,1.43955147116776,1.00391740000032,30,0
328,memory,30,1,1,1,7,0.950100600000042,1.62113769999996,30,0
328,memory,31,1,1,1,7,1.26266359056535,0.688693299999613,30,0
328,memory,32,0,0,1,2,2.88021310000022,1.63709730000028,30,0
328,memory,33,0,1,0,2,4.09983886319787,2.54084909999983,30,0
328,memory,34,1,1,1,7,1.0830457210659,1.17061539999941,30,0
328,memory,35,0,0,1,7,1.02477008206733,1.09068069999921,30,0
328,memory,36,0,1,0,2,2.47560350000003,0.903822000000218,30,0
328,memory,37,1,1,1,7,1.04568817116706,0.889733399999386,30,0
328,memory,38,1,1,1,7,1.86374819999946,2.18857100000059,30,0
328,memory,39,0,0,1,7,1.30061750000004,1.71998199999962,30,0
328,memory,40,1,1,1,7,1.13213730544976,1.90488050000022,30,0
328,memory,41,1,1,1,7,1.73031830000036,0.79167200000029,30,0
328,memory,42,1,1,1,2,1.45314310544927,1.73678079999991,30,0
328,memory,43,0,0,1,7,0.989534381130397,0.821170000000166,30,0
328,memory,44,1,0,0,2,1.45336580000003,0.804815599999529,30,0
328,memory,45,0,0,1,3,1.93231100000048,1.45444029999999,30,0
328,memory,46,1,1,1,7,1.05244339800811,0.726989300000241,30,0
328,memory,47,0,0,1,3,1.96545186771073,2.1541545,30,0
328,memory,48,1,1,1,7,1.04096102326184,1.78273809999973,30,0
328,memory,49,0,0,1,7,2.09656970000015,2.32388600000013,30,0
328,memory,50,1,0,0,2,3.1035897481097,1.62446619999992,30,0
328,memory,51,0,0,1,2,2.38810605282652,1.34908780000023,60,0
328,memory,52,0,0,1,2,3.65485302253001,0.976833599999736,60,0
328,memory,53,0,0,1,7,0.973526237617989,2.43414609999945,60,0
328,memory,54,0,0,1,2,2.19788164066722,0.78966009999931,60,0
328,memory,55,0,0,1,4,1.30232820000037,1.62328070000058,60,0
328,memory,56,0,0,1,2,2.44117249800729,1.52698460000011,60,0
328,memory,57,1,1,1,6,0.986859108174031,1.06975180000063,60,0
328,memory,58,0,0,1,1,4.41728741236329,0.707475199999863,60,0
328,memory,59,1,1,1,6,1.09257919999982,2.51874539999972,60,0
328,memory,60,0,0,1,7,0.916191529767275,1.54387940000015,60,0
328,memory,61,1,1,1,7,1.38587310020375,1.26049760000024,60,0
328,memory,62,1,1,1,2,1.57512636425326,1.36909770000057,60,0
328,memory,63,0,0,1,2,2.46512123867524,1.52535929999976,60,0
328,memory,64,1,1,1,2,3.47390219999943,1.82120200000008,60,0
328,memory,65,0,0,1,7,0.791385414356228,1.53904409999996,60,0
328,memory,66,1,1,1,7,0.96888478784058,1.07712030000039,60,0
328,memory,67,1,1,1,7,2.09560892578338,2.12637480000012,60,0
328,memory,68,1,1,1,7,1.14251309999963,1.88882879999983,60,0
328,memory,69,0,1,0,3,2.58143809528337,1.70440049999979,60,0
328,memory,70,1,0,0,2,2.89864749223307,1.53768599999967,60,0
328,memory,71,0,0,1,2,1.91341684139934,0.723561699999664,60,0
328,memory,72,1,1,1,7,1.34241699999984,0.884376599999996,60,0
328,memory,73,1,1,1,2,1.90278193322411,1.05353280000054,60,0
328,memory,74,0,0,1,7,1.44038075754452,0.800150600000052,60,0
328,memory,75,0,0,1,7,0.903669299471403,1.17002070000035,60,0
328,memory,76,0,0,1,7,2.14928118552325,1.35444189999998,60,0
328,memory,77,1,1,1,2,2.81732169276165,0.803361900000709,60,0
328,memory,78,0,0,1,7,2.27281744392076,0.790039600000455,60,0
328,memory,79,0,0,1,3,1.59740489999967,1.25822330000028,60,0
328,memory,80,0,0,1,7,0.844050799999422,1.15366319999976,60,0
328,memory,81,1,1,1,3,1.13955636152878,0.434871999999814,60,0
328,memory,82,1,1,1,7,1.48517501110291,1.08778989999973,60,0
328,memory,83,0,1,0,5,3.30908219528283,1.58748299999934,60,0
328,memory,84,1,1,1,6,1.08970518584829,1.30430060000072,60,0
328,memory,85,0,0,1,7,0.770907925783831,1.71947030000047,60,0
328,memory,86,1,1,1,7,1.18416759800766,2.29018259999975,60,0
328,memory,87,0,0,1,7,1.20608118206746,2.1687522000002,60,0
328,memory,88,1,1,1,2,2.1270325000005,1.2554495000004,60,0
328,memory,89,1,1,1,7,1.18375320890664,1.17296110000007,60,0
328,memory,90,0,0,1,1,1.45011437316043,1.78879030000007,60,0
328,memory,91,1,1,1,7,1.00929067063953,1.16966489999959,60,0
328,memory,92,0,0,1,7,1.52232265502334,0.801782799999273,60,0
328,memory,93,0,0,1,1,3.65396194936966,1.70292030000019,60,0
328,memory,94,0,0,1,1,2.05615868080622,0.883155499999702,60,0
328,memory,95,1,1,1,7,2.03472171760859,0.804573700000219,60,0
328,memory,96,1,0,0,2,8.49010381016706,2.84962300000007,60,0
328,memory,97,0,0,1,2,6.15657191655191,1.43518229999972,60,0
328,memory,98,1,0,0,1,2.90127029999985,2.35815660000026,60,0
328,memory,99,1,1,1,3,6.05808400744263,1.34174040000016,60,0
328,memory,100,0,0,1,1,6.09846949747953,1.32154339999943,60,0
328,memory,101,0,0,1,7,1.42535905136265,2.17365209999934,60,0
328,memory,102,0,0,1,7,0.681338999999753,0.803905900000245,60,0
328,memory,103,0,0,1,7,0.669920911835106,0.789102499999899,60,0
328,memory,104,0,0,1,7,1.30039740073244,0.987010599999849,60,0
328,memory,105,0,0,1,4,2.01681330219617,1.24287819999972,60,0
328,memory,106,0,0,1,7,0.918145399999958,2.1707778,60,0
328,memory,107,0,0,1,7,0.731161416551913,3.35802289999992,60,0
328,memory,108,1,1,1,1,2.60792405156553,0.875664799999868,60,0
328,memory,109,1,1,1,7,0.972835031760951,1.90506520000054,60,0
328,memory,110,1,1,1,7,0.96158367568114,2.26687590000074,60,0
328,memory,111,0,0,1,7,0.872096967710604,1.80428529999972,60,0
328,memory,112,0,0,1,7,0.62186024392031,1.42259550000017,60,0
328,memory,113,1,0,0,3,2.34813815628331,1.78768400000081,60,0
328,memory,114,0,0,1,7,2.063227998211,0.870819599999777,60,0
328,memory,115,1,1,1,7,1.00916107368812,1.36833480000041,60,0
328,memory,116,1,1,1,4,1.43666986498647,1.35409580000032,60,0
328,memory,117,1,1,1,1,2.59548545282632,0.808464700000513,60,0
328,memory,118,0,0,1,7,1.01238656100122,0.891293699999551,60,0
328,memory,119,1,1,1,1,1.03223460000027,2.02249889999985,60,0
328,memory,120,0,1,0,1,4.13342029800788,0.805125300000327,60,0
328,memory,121,0,0,1,7,0.871795900000507,0.819260999999642,60,0
328,memory,122,1,1,1,7,1.26808782924036,1.35361840000041,60,0
328,memory,123,0,0,1,2,2.58775697043529,1.17540469999949,60,0
328,memory,124,0,0,1,7,1.16468604392048,1.75722339999993,60,0
328,memory,125,0,0,1,7,0.840115199999673,1.45114509999985,60,0
328,memory,126,1,1,1,3,1.88431299999957,3.33714249999957,60,0
328,memory,127,0,0,1,7,1.41979054758121,1.75479570000061,60,0
328,memory,128,1,1,1,2,2.09278220000033,0.989621599999737,60,0
328,memory,129,1,1,1,7,1.10488709999936,0.818422800000008,60,0
328,memory,130,0,0,1,7,1.93985218279886,1.4198151999999,60,0
328,memory,131,0,0,1,2,3.02996969800824,1.05490040000041,60,0
328,memory,132,0,1,0,2,2.47430883176094,1.9668316999996,60,0
328,memory,133,1,1,1,7,1.08823543176186,1.70096180000019,60,0
328,memory,134,1,1,1,2,3.24080490890628,2.93754269999954,60,0
